nFID,lat,lon,location,name,last_at,time,city,gender,id,followers_count,friends_count,statuses_count,created_at,domain,status_id,status_text
124170,23.16789,113.3175,其他,Miss__陳丶,2014/7/6 0:00,0:00:00,1000,f,2711586094,133,62,402,Wed Feb 08 10:58:47 +0800 2012,,3.77067E+15,【秋季早餐适合喝粥，11个老中医的喝粥顺口溜背起来！】 (分享自 @今日头条 ) http://t.cn/R7SBSo1
124172,23.15906,113.36622,广东 广州,手机用户3147556962,2014/7/6 0:00,0:00:00,1,m,3147556962,4,19,15,Mon Jan 28 21:26:36 +0800 2013,,3.72913E+15,蓝天、沙滩、阳光。 http://t.cn/Rvr10rS
135530,23.10437,113.53581,广东 广州,没那么坚强---,2014/7/6 0:00,0:00:00,1,f,5189235851,37,95,353,Sun Jun 22 18:32:01 +0800 2014,,3.77067E+15,朋友们都在说，可以找男朋友了，谈个一两年就可以结婚了，不然就老了～我想说也没有人就在哪里等着我呀，生活圈都是女孩！！！
139146,23.2445,113.12153,其他,zZzZz-华敏,2014/7/6 0:00,0:00:00,1000,f,2165895357,59,101,281,Mon Jun 06 20:10:20 +0800 2011,,3.73848E+15,[哈哈][哈哈][哈哈][哈哈][哈哈]
139432,23.27739,113.2057,广东 湛江,肖子浩_,2014/7/6 0:00,0:00:00,8,m,1773601005,351,192,97,Mon Jul 12 20:15:28 +0800 2010,,3.76897E+15,听过最后脸皮的一句话就是。 这辈子从来没有羡慕过别人，但这一次真羡慕你们，能认识到我[汗] http://t.cn/R7Ipbyr
140561,23.19612,113.32845,广东 广州,青青青青呐,2014/7/6 0:00,0:00:00,1,f,1769758715,113,164,252,Wed Jul 07 12:28:08 +0800 2010,,3.77058E+15,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:http://t.cn/R7vgnNI http://t.cn/R7PWmpT
140562,23.2657,113.33056,江西 抚州,cool飞boy,2014/7/6 0:00,0:00:00,10,m,2262447021,69,127,117,Fri Jul 22 09:50:59 +0800 2011,,3.76985E+15,这是什么心态，可能就是。。。
140563,23.17858,113.23991,广东,李俐娴-,2014/7/6 0:00,0:00:00,1000,f,1780364874,237,193,234,Tue Sep 21 12:46:54 +0800 2010,,3.77001E+15,今天感觉很烦，只想尽快调节心情😊 http://t.cn/8ke1Hc4
144849,23.18178,113.35664,广东 汕头,EEE李呆勇,2014/7/6 0:00,0:00:00,5,m,3266812262,387,315,230,Sat Apr 13 10:11:04 +0800 2013,,3.77068E+15,刚刚坐地铁，身边坐了一陌生大妈。手机响起，大妈接电话，十分爽朗地对着电话说：啊，我今天晚上没空儿，车子坏了在坐地铁，找了一鸭子很帅的，准备去开房呢！拥挤的车厢瞬间安静……我瞥了一眼身旁的大妈，当我转回脸来的时候，发现全车人都在盯着自己~
147071,23.20898,113.53992,江西 景德镇,骑猪去兜兜风吧,2014/7/6 0:00,0:00:00,2,m,1797007971,400,329,2410,Tue Aug 17 14:25:06 +0800 2010,xiaonian007,3.77071E+15,//@黄健翔: 你再不老，我们都要疯了[哈哈][嘻嘻][哈哈] //@尤文图斯中国球迷网:布冯将迎来尤文图斯第500场比赛
147912,23.2898,113.8376,广东 广州,香香香香-,2014/7/6 0:00,0:00:00,1,m,2036418950,259,250,960,Fri Mar 25 17:04:54 +0800 2011,faceangelxxxx,3.76224E+15,#超级电视#分享一张超级电视截图给大家！
149122,23.33835,112.91874,广东 佛山,宗智聰,2014/7/6 0:00,0:00:00,6,m,3096744375,186,140,561,Wed Nov 07 23:09:41 +0800 2012,,3.73884E+15,今晚求劈求醉。
149283,23.407,113.218,广东 广州,BowieGao_Makeup,2014/7/6 0:00,0:00:00,1,f,1911900220,534,276,1113,Sat Jan 01 19:07:46 +0800 2011,greeny1992,3.77058E+15,Dream Wedding[爱你]
149284,23.407,113.218,广东 广州,helen悦悦闭关修炼,2014/7/6 0:00,0:00:00,1,f,2142296241,123,55,819,Thu May 26 15:18:54 +0800 2011,,3.76966E+15,一起嗨吧！ http://t.cn/R7Js7A8
150570,23.3865,113.30288,广西 贺州,博厄尼咯,2014/7/6 0:00,0:00:00,11,m,1044368102,1501,13,23224,Thu Oct 20 15:15:48 +0800 2011,,3.76234E+15,我刚刚在 天河东75号分店 签到。全新星巴克手机应用，让你无论身在何处，都能找到身边的星门店。下载链接：http://t.cn/RhdSt36
155695,23.3965,113.4086,广东 广州,May_I-Juan,2014/7/6 0:00,0:00:00,1,f,2075709427,1153,762,688,Fri Apr 08 11:56:56 +0800 2011,llccjj913,3.76533E+15,转发微博
157323,23.54859,113.58969,广东 广州,晴丶Lin,2014/7/6 0:00,0:00:00,1,f,3743480072,100,541,4242,Sun Aug 25 09:31:27 +0800 2013,,3.76995E+15,转发微博
157818,23.7138,113.02588,广东 清远,怪科,2014/7/6 0:00,0:00:00,18,m,2195598500,52,136,57,Sun Jun 26 10:25:52 +0800 2011,,3.73233E+15,想备份重要资料？想在线看视频？想与朋友分享出游照片？快下载#百度云#客户端！！http://t.cn/zYeDU7Z 现在注册送15G超大空间，快来注册吧： （分享自 @百度云） http://t.cn/RPhwyC0 
159916,23.74244,113.00524,广东,OnE空想家,2014/7/6 0:00,0:00:00,1000,f,2508007505,201,245,55,Sat Dec 03 12:34:19 +0800 2011,,3.74563E+15,[哈哈]
159918,23.74,113.00699,广东 清远,LMMMMMM12不善言辞,2014/7/6 0:00,0:00:00,18,f,2831153101,172,124,703,Sun Jun 24 17:00:47 +0800 2012,,3.76301E+15,转发微博
24042,22.67855,113.39484,广东,汪庆均,2014/7/5 0:00,0:01:00,1000,m,2655696863,6,53,22,Sat Mar 10 07:52:38 +0800 2012,,3.72876E+15,半年的时光过去了，得到与付出却不成比例，跟老婆一提这事，老婆回复一句话——跟着你吃灰啊。 http://t.cn/RvB3KaI
45060,22.91046,113.02149,广东 佛山,加成Eenie_Meenie旋,2014/7/5 0:00,0:01:00,6,f,1765518055,454,410,943,Thu Jul 01 01:16:34 +0800 2010,,3.769E+15,有道理
54511,22.92227,113.92578,其他,Major龙梅,2014/7/5 0:00,0:01:00,1000,f,3502450712,67,127,184,Thu Jul 04 15:43:46 +0800 2013,,3.77042E+15,不要给自己找可以偷懒的理由，只要你想的就一定能成功。这是我坚持得最久的事，nothing is impossible ，believe  yourself. 天使周，天气变冷，照顾好自己，晚安，#温暖睡# http://t.cn/R7Mc7gl
54512,22.8735,113.97657,广东 东莞,塑伯TPE-橡塑,2014/7/5 0:00,0:01:00,19,m,2902426932,89,380,129,Wed Jul 11 11:46:15 +0800 2012,,3.74999E+15,转发微博
65642,23.12825,113.00756,其他,南海大帥,2014/7/5 0:00,0:01:00,1000,m,3014812281,730,1705,2814,Tue Oct 16 20:51:21 +0800 2012,,3.77043E+15,生態藝術。 http://t.cn/zQDzFWc
102478,23.15281,112.90453,广东 佛山,b放下包袱,2014/7/5 0:00,0:01:00,6,m,2178557874,127,151,233,Fri Jun 17 12:37:27 +0800 2011,,3.76822E+15,快失业了，有没有工作介绍。
102479,23.12735,113.02614,广东 佛山,李家胜-散打,2014/7/5 0:00,0:01:00,6,m,5126461900,13,28,39,Sun Apr 27 20:26:04 +0800 2014,,3.75451E+15,回忆那 http://t.cn/RhxrHYx
104124,23.20667,113.23918,广东,荷塘月色3131349495,2014/7/5 0:00,0:01:00,1000,f,3131349495,38,38,66,Tue Nov 20 14:56:22 +0800 2012,,3.7458E+15,【100个大学生，99个答错！！看看你能否答对！】小明点了8根蜡烛，风吹灭了3根，然后又被吹灭了2根，为了让其不再吹灭，小明关住了窗户，蜡烛就没吹灭了！！！问：蜡烛最后还能剩多少根？？ http://t.cn/RPnfxYR
104125,23.11982,113.15897,广东 佛山,傻猪MO,2014/7/5 0:00,0:01:00,6,f,2862830144,50,67,354,Fri Jul 06 23:33:11 +0800 2012,,3.76841E+15,医院门口都快被我们踏平了[怒][怒][怒]快快康复吧[委屈][委屈][委屈] http://t.cn/R7vwqsS
138967,23.0948,113.9366,广东 东莞,小草986538069,2014/7/5 0:00,0:01:00,19,m,2049673483,36,15,224,Sat Sep 28 16:44:39 +0800 2013,,3.7666E+15,有些人，似荷，只能远观； 有些人，如茶，可以细品 ； 有些人，象风，不必在意 ； 有些人，是树，值得依靠 。
138968,23.12436,113.96274,其他,kyj百变女神,2014/7/5 0:00,0:01:00,1000,f,3253363614,101,272,1073,Wed Apr 10 00:04:38 +0800 2013,,3.76355E+15,"#我爱小米手机#因为小米手机4的屏幕太给力了，它采用的是5英寸的高色彩饱和度夏普 / JDI屏幕，1920x1080全高清分辨率，鲜艳度比iPhone 5s高17%。10月14日中午12点开放购买，仅售1999元，希望能买到1台。@小米手机 ，分享免费预约地址 分享地址：http://t.cn/RPa9FFu"" http://t.cn/RhkKU0W"
156206,23.45825,113.35741,其他,用户ytqqa5zcj0,2014/7/5 0:00,0:01:00,1000,m,1104034507,2,22,14,Sat Mar 01 20:15:22 +0800 2014,,3.76245E+15,转发微博
156762,23.53448,113.58241,广东 广州,尐吜鱼盈盈,2014/7/5 0:00,0:01:00,1,f,2686937311,52,97,129,Thu Mar 29 21:46:32 +0800 2012,,3.76757E+15,总是说着要放手，却一再为自己寻找不放手的理由………… http://t.cn/z82TQAP
158426,23.6891,112.95736,其他,ongriax,2014/7/5 0:00,0:01:00,1000,f,3758935877,68,45,163,Sat Aug 31 20:31:43 +0800 2013,,3.77041E+15,#好久不见[音乐]#@谁掩我半世疏离 http://t.cn/R7aYaLp
580,22.51919,113.0364,广东 江门,KarmenWang_,2014/7/5 0:00,0:02:00,7,f,1909292485,219,230,773,Sun Jan 02 01:39:04 +0800 2011,Clziloveu,3.77041E+15, //@S公子的卡卡卡:哈哈哈哈哈哈😂 //@EverydayloveJ:[笑cry][笑cry][笑cry] //@Let_It_Rain33:玩坏啦😂 😂 //@Sy__Pabo:这才是正能量！抄送 @Sy__Jessica //@FocusOnJ_xun: 原图！！！@Sy__Jessica
2418,22.59868,113.08838,广东,Yang扬不可以颓废,2014/7/5 0:00,0:02:00,1000,f,2648513802,112,89,200,Mon Jan 02 15:54:45 +0800 2012,,3.77044E+15,[拜拜][拜拜][拜拜]用钱砸我吧
7501,22.50759,113.38978,广东 中山,Mittystar,2014/7/5 0:00,0:02:00,20,f,2428273115,815,757,753,Wed Oct 26 18:18:19 +0800 2011,iloveyoustar714,3.76755E+15,来看看我的#照片电影#：“猜猜我在看啥。#照片电影##旅行##自拍##晚安#@企枫 @请叫我小小池 @SuSummer @ZZGRITA 👏”，点此播放>> http://t.cn/R7qZfsI（通过 #美拍# 制作）
32744,22.78471,113.22594,广东 广州,平ing儿,2014/7/5 0:00,0:02:00,1,m,3105912793,50,67,145,Mon Nov 12 19:54:00 +0800 2012,,3.76929E+15,@里廛 [花心][花心]
48885,22.91798,113.45253,广东 云浮,哄哄z敏,2014/7/5 0:00,0:02:00,53,f,2532699465,438,324,581,Fri Dec 16 11:04:48 +0800 2011,,3.77032E+15,好可怜。请大家不要吃野生动物[泪流满面]
48886,22.89209,113.39526,广东,莪是豬豬小姐,2014/7/5 0:00,0:02:00,1000,f,2457531307,242,149,777,Thu Nov 10 13:53:17 +0800 2011,,3.77042E+15,[emoji]1f618[/emoji][emoji]1f618[/emoji]goodnight || 图片来自IN>>http://t.cn/R7aEO9v
65640,23.05415,113.0476,广东 佛山,写字写到手抽筋,2014/7/5 0:00,0:02:00,6,f,3199244111,180,124,116,Sun Dec 23 10:39:23 +0800 2012,,3.7672E+15,好久没玩了
65641,23.04911,113.04718,广东 佛山,CAlJUN-,2014/7/5 0:00,0:02:00,6,f,1916628634,154,79,2,Sun Jan 09 19:29:47 +0800 2011,,3.7498E+15,转发微博
102477,23.16273,112.9019,广东 佛山,何家大小姐萍,2014/7/5 0:00,0:02:00,6,f,2879845124,46,45,2175,Tue Jul 24 22:34:29 +0800 2012,,3.77061E+15,转发微博
104123,23.11805,113.23641,广东 广州,EVIH,2014/7/5 0:00,0:02:00,1,f,2255668232,90,85,2950,Tue Jul 19 13:49:44 +0800 2011,,3.76937E+15,//@最懂你的天秤座:[礼物]
139430,23.23225,113.15552,广东 佛山,Timklaus,2014/7/5 0:00,0:02:00,6,m,3863841793,8,38,40,Sat Oct 19 21:14:09 +0800 2013,,3.74896E+15,"华尔街，充满着野心和干劲，年轻人的向往。  我正在使用""华尔街""封面图，你也来试试吧。http://t.cn/8F7OLif"
149281,23.40954,113.09236,广东 潮州,小叮当的口袋Vv,2014/7/5 0:00,0:02:00,51,m,2415820017,1159,603,3666,Mon Oct 17 13:42:03 +0800 2011,,3.76534E+15,#招兼职代理#新百伦 耐克 阿迪 亚瑟士，Vans专柜品质！配有专柜小票，一件代发！ v 信xdd13145200 QQ786224803@佛山兼职全职直通车 @佛山兼职全职微招聘网 @中山兼职全职招聘 @珠海同学仔-兼职推介  @广州兼职全职官网  @阳江碧锐兼职全职招聘 @深圳兼职 @深圳兼职在线 #互粉大厅##兼职#
158424,23.65501,113.05043,广东 清远,唐伟锋微,2014/7/5 0:00,0:02:00,18,m,2481709675,107,245,634,Mon Nov 21 13:49:31 +0800 2011,,3.77072E+15,“我不知道有多少人现在还在为了自己当初的理想而继续坚守着，是你吗？屏幕前的你。我是你的老朋友华年。这里...”我正在听《守望的梦想，也是你的一部分-NJ华年》http://t.cn/R7oLRZ4。（分享自@喜马拉雅好声音）
158425,23.67204,112.8783,广东 清远,ZZENNGGLEE,2014/7/5 0:00,0:02:00,18,m,2694526841,113,427,68,Wed Apr 04 21:18:23 +0800 2012,,3.7652E+15,转发微博
24382,22.65544,113.6025,广东 东莞,虎门安防,2014/7/5 0:00,0:03:00,19,m,2453492664,103,97,247,Sat Oct 08 12:17:09 +0800 2011,,3.76916E+15,转发微博
44474,22.76599,112.95965,广东 江门,鹤山悦动数码_KAM,2014/7/5 0:00,0:03:00,7,m,1709285942,11916,2827,6436,Fri Mar 12 10:10:01 +0800 2010,hsyitu,3.77046E+15,😜寻晚发咗个好梦...希望今晚接着...我想她了...😜 http://t.cn/z8UtrJO
45058,22.91781,113.08338,广东 佛山,_-偉俊,2014/7/5 0:00,0:03:00,6,m,2643870733,535,256,20,Sat Mar 03 11:19:09 +0800 2012,,3.76919E+15,转发微博
48883,22.92375,113.51898,广东 广州,是黎志勇不是荔枝勇,2014/7/5 0:00,0:03:00,1,m,2132603374,941,556,112,Wed May 04 23:38:23 +0800 2011,,3.76801E+15, //@阿伯微博爆搞搞事专区:  恐怖时间！！[花心]【有线#怪谈# 不思议之旅—马来西亚，深夜探访超恐怖鬼屋！！】 [震惊]
48884,22.86801,113.45197,湖北 荆州,huzhencl,2014/7/5 0:00,0:03:00,10,m,2812869782,82,68,92,Fri May 25 13:23:30 +0800 2012,,3.77024E+15,那是的啊，搞得今天脑阔都是昏的！[困][江南style]
65639,23.075,112.9858,广东 佛山,Kazehaya2333,2014/7/5 0:00,0:03:00,6,f,5149412652,127,148,198,Thu May 22 16:03:34 +0800 2014,,3.76713E+15,来看看我的#照片电影#：“#美食#李大土豪请吃饭👏👏👏吃这么多真的好吗😂😂”，点此播放>> http://t.cn/R7bxOs1（通过 #美拍# 制作）
71487,23.04766,113.1882,广东 广州,Ike就这样,2014/7/5 0:00,0:03:00,1,m,2754876147,219,263,903,Tue May 08 12:24:04 +0800 2012,,3.76825E+15,抽了根烟，熏晕了，[汗][汗]   还是听歌吧[音乐] http://t.cn/z8AGhCT
71488,23.0478,113.2395,广东 广州,JN-夏幽,2014/7/5 0:00,0:03:00,1,f,3180554313,119,94,443,Thu Dec 06 18:43:55 +0800 2012,,3.76997E+15,有那么一个人，只要你想起，就算有再多的不开心也会一瞬间全部忘掉，然后和他开心的说着一切一切。有那么一个人，只要你想起，就算你们之间没有太多的QQ，微信，短信，电话，但是依旧能在想要一起去哪里就一起去，真心，很重要，珍惜，也很重要。 http://t.cn/R76im9B
102476,23.17153,112.87663,辽宁 沈阳,Sun策世界,2014/7/5 0:00,0:03:00,1,m,2016643767,241,233,64,Thu Mar 10 11:11:00 +0800 2011,,3.76749E+15,Я очень хочу тебя полгода
104121,23.20868,113.20596,广东 广州,简盛灯,2014/7/5 0:00,0:03:00,1,m,1905915980,210,290,46,Fri Dec 24 15:50:03 +0800 2010,,3.75771E+15,运动器材
104122,23.09571,113.20023,广东 广州,見到細co唔准嘰哩咕嚕,2014/7/5 0:00,0:03:00,1,m,2010039933,996,166,615,Sun Mar 06 18:21:16 +0800 2011,mattandming,3.76913E+15,http://t.cn/R7Mw8x7
148432,23.2898,113.8376,广东 广州,Doue努力晒太阳,2014/7/5 0:00,0:03:00,1,f,2430507401,185,204,232,Fri Oct 28 13:10:21 +0800 2011,,3.7707E+15,来看看我拍的MV，点此播放>>http://t.cn/R7ozMOY（通过 #美拍# 录制）
148433,23.2898,113.8376,广东 广州,駱彩咪,2014/7/5 0:00,0:03:00,1,f,2273483447,453,280,672,Sat Apr 14 14:37:18 +0800 2012,,3.77021E+15,[得意][得意][得意][得意] http://t.cn/R7Xx8QN
156193,23.45986,113.36126,其他,犊纸都被用了,2014/7/5 0:00,0:03:00,1000,f,2772610863,120,344,654,Thu Sep 13 20:20:55 +0800 2012,,3.77058E+15,这个世界我想跟你聊聊 //@胡manman:轉發微博
156204,23.39166,113.36111,广东 广州,潇缌缌Lli,2014/7/5 0:00,0:03:00,1,f,2583998722,508,299,276,Sat Dec 03 19:27:14 +0800 2011,,3.76992E+15,"「""哆啦A梦""登内地 明年初上映」 http://t.cn/R7iu0BR"
156761,23.52838,113.58448,广东 珠海,小蕊子君,2014/7/5 0:00,0:03:00,4,f,1057278020,111,86,278,Tue Oct 02 06:45:26 +0800 2012,,3.77036E+15,一个人下班，一个人的归程。此刻真希望身边有个踏实的依靠…… http://t.cn/R7aJJKY
158423,23.70977,113.02481,广东 清远,牛奶杀手-薛杰东,2014/7/5 0:00,0:03:00,18,m,1765780790,543,383,2402,Thu Jun 24 10:50:28 +0800 2010,,3.7707E+15,万一中了呢？
2417,22.60847,113.08831,广东 江门,-Sixth-,2014/7/5 0:00,0:04:00,7,f,3223007247,380,61,3216,Sat Jan 12 23:37:05 +0800 2013,zoe6th,3.77035E+15,hhhh神经病//@加气站的贝壳:哈哈哈萌萌哒//@OHPAI_The_Sen君与游离的故事: 哈哈哈哈哈哈哈哈哈哈//@小葵himawari:哈哈哈哈哈啊哈哈//@irony_助手控: 有病！//@糸刂-南条绘理: 神烦哈哈哈//@天貊萤火: 哈哈哈哈神经病啊//@魅惑ikki的小娇妻: 2333333//@树儿灰: 哈哈哈//@Eti痴汉THE神樣:哈哈哈哈哈哈
4533,22.55772,113.24335,广东 中山,潮流單身我做主,2014/7/5 0:00,0:04:00,20,f,5185631658,7,32,11,Thu Jun 19 21:59:02 +0800 2014,,3.76629E+15,每日新款·试衣 
4534,22.5431,113.2646,河南,唐玲sky,2014/7/5 0:00,0:04:00,1000,f,5117400891,17,42,13,Tue Apr 22 21:24:55 +0800 2014,,3.75363E+15,本公司专业生产LED大功率，现因生产需要大量招聘装配工，女性优先。年龄：18—40岁有找工作可联系我 http://t.cn/RhfYaPg
24041,22.67212,113.29325,广东 广州,梁雨712,2014/7/5 0:00,0:04:00,1,f,1598447555,198,610,1047,Wed Jul 27 09:51:07 +0800 2011,,3.77037E+15,心情不好的时候，我就知道应该是要变天了。
28352,22.7335,113.8487,湖北 武汉,ARS_Queen,2014/7/5 0:00,0:04:00,1,f,2066036091,1094,846,879,Sun Apr 03 22:37:29 +0800 2011,,3.77037E+15,[笑cry][笑cry][笑cry]支持
35450,22.79511,113.53385,广东 中山,HuangPinling,2014/7/5 0:00,0:04:00,20,f,3148572833,32,40,176,Wed Nov 21 13:16:52 +0800 2012,,3.77005E+15,虽初见但我们已经很close:)~致我的姐妹！ http://t.cn/R76BrH1
54509,22.90079,114.01557,广东 东莞,Taciturn-伟聪,2014/7/5 0:00,0:04:00,19,m,1712074803,24,19,42,Tue Mar 16 09:38:38 +0800 2010,,3.75053E+15,我也开通了@网易LOFTER，以后会在这里写写文章、发发图。 我的LOFTER地址：http://t.cn/RhLEZ6F 下载客户端并关注我：http://t.cn/RPUNxDN
54510,22.79955,114.0271,广东 湛江,郑大饼饼饼饼,2014/7/5 0:00,0:04:00,8,f,3967786509,25,19,55,Thu Jan 02 20:35:35 +0800 2014,,3.76407E+15,"春色满园，一枝红花迎墙出。  我正在使用""春色""封面图，好漂亮，你们都快来试试！http://t.cn/8F7O2oV"
65638,23.0538,113.05439,北京 东城区,用户8movke9oqa,2014/7/5 0:00,0:04:00,1,m,5081430101,1,0,2,Fri Mar 21 23:40:04 +0800 2014,,3.72876E+15,如何关闭本机号码绑定的微博 http://t.cn/RvB3WQO
102474,23.2126,112.99954,广东 佛山,汀叮-丁伟恒,2014/7/5 0:00,0:04:00,6,m,2695290903,22,50,48,Thu Apr 05 16:39:11 +0800 2012,,3.7306E+15,//@汀叮-丁湛基:@汀叮-丁俊文 @汀叮-丁超宏__重回二次元的树熊 @汀叮-丁世昌 @汀叮-丁伟恒 @汀叮-丁宇佳 @汀叮-丁赞聪 @汀叮-丁志斌 @汀叮-丁志佳 @汀叮_丁啟棠    [哼]奇摸鸡
138966,23.08341,113.92868,广东 东莞,蓝军战神L8,2014/7/5 0:00,0:04:00,19,m,1040689645,30,94,129,Fri Mar 07 07:56:26 +0800 2014,,3.77041E+15,😊 😊 😊 😊
143475,23.20875,113.28503,广东 广州,广州名表批发微信775107016,2014/7/5 0:00,0:04:00,1,m,3172007545,1158,1227,1297,Mon Dec 03 18:23:16 +0800 2012,lifetime88,3.76977E+15,¥760元，品牌GC。 Guess公司旗下，Gc系列，此款式是韩国男神张赫代言，沿用瑞士原装进口计时石英机芯，钢间陶瓷，韩国进口陶瓷，情侣装。原装1比1品质，GC系列腕表赞助过多部韩国电视剧，喜欢煲韩剧的俊男美女一定见过[强] http://t.cn/RPPwZoL
149280,23.41169,113.08809,广东 汕头,倔强的完善,2014/7/5 0:00,0:04:00,5,f,3560892255,77,155,146,Fri Jun 28 00:37:25 +0800 2013,,3.76718E+15,不是择你所爱，而是爱你所择。加油，自己选择的路跪着也要把它走完！！我们都是最棒的！秘书家，一路有你，一路有我！
156203,23.38415,113.30206,福建 龙岩,极速前进犯规大王小哇儿逗比钟,2014/7/5 0:00,0:04:00,8,f,2932773681,273,163,1060,Mon Oct 01 16:02:53 +0800 2012,zhl1974,3.77041E+15,😂
156496,23.40434,113.45312,广东 东莞,AJ_NB168阿成,2014/7/5 0:00,0:04:00,19,m,1581951852,1208,130,578,Tue Oct 04 20:03:43 +0800 2011,,3.77062E+15,分享图片
